#GR700XD order  1:                1.30000  7.586031e-05  1.991891e+04  2.680489e-15  1.511054e-03
#                              Wavelength    Response
                                  1.28340  9.738068e-01
                                  1.28471  9.756693e-01
                                  1.28603  9.778967e-01
                                  1.28734  9.801836e-01
                                  1.28866  9.820697e-01
                                  1.28997  9.837188e-01
                                  1.29129  9.858502e-01
                                  1.29260  9.881495e-01
                                  1.29391  9.902830e-01
                                  1.29523  9.925894e-01
                                  1.29654  9.949467e-01
                                  1.29786  9.972080e-01
                                  1.29917  9.987843e-01
                                  1.30049  1.000724e+00
                                  1.30180  1.003091e+00
                                  1.30311  1.004848e+00
                                  1.30443  1.006742e+00
                                  1.30574  1.009067e+00
                                  1.30706  1.011422e+00
                                  1.30837  1.013873e+00
                                  1.30969  1.016267e+00
                                  1.31100  1.018795e+00
                                  1.31231  1.021304e+00
                                  1.31363  1.023849e+00
                                  1.31494  1.025855e+00
                                  1.31626  1.027794e+00
                                  1.31757  1.030288e+00
                                  1.31889  1.032857e+00
                                  1.32020  1.035515e+00
                                  1.32151  1.038110e+00
                                  1.32283  1.040731e+00
                                  1.32414  1.043452e+00
                                  1.32546  1.046096e+00
                                  1.32677  1.048752e+00
                                  1.32809  1.051395e+00
                                  1.32940  1.054075e+00
                                  1.33071  1.056819e+00
                                  1.33203  1.059428e+00
                                  1.33334  1.061461e+00
                                  1.33466  1.064272e+00
                                  1.33597  1.067469e+00
                                  1.33729  1.069698e+00
                                  1.33860  1.072069e+00
                                  1.33991  1.074668e+00
                                  1.34123  1.076865e+00
                                  1.34254  1.079229e+00
                                  1.34386  1.081865e+00
                                  1.34517  1.084610e+00
                                  1.34649  1.087383e+00
                                  1.34780  1.090239e+00
                                  1.34911  1.093032e+00
                                  1.35043  1.095824e+00
                                  1.35174  1.098497e+00
                                  1.35306  1.100752e+00
                                  1.35437  1.103085e+00
                                  1.35569  1.105895e+00
                                  1.35700  1.108768e+00
                                  1.35831  1.111278e+00
                                  1.35963  1.113655e+00
                                  1.36094  1.116753e+00
                                  1.36226  1.120320e+00
                                  1.36357  1.123453e+00
                                  1.36489  1.126437e+00
                                  1.36620  1.129573e+00
                                  1.36751  1.132638e+00
                                  1.36883  1.135673e+00
                                  1.37014  1.138691e+00
                                  1.37146  1.141792e+00
                                  1.37277  1.144244e+00
                                  1.37409  1.146623e+00
                                  1.37540  1.149546e+00
                                  1.37671  1.152563e+00
                                  1.37803  1.155607e+00
                                  1.37934  1.158677e+00
                                  1.38066  1.162103e+00
                                  1.38197  1.165671e+00
                                  1.38329  1.168863e+00
                                  1.38460  1.171406e+00
                                  1.38591  1.173771e+00
                                  1.38723  1.176495e+00
                                  1.38854  1.179507e+00
                                  1.38986  1.182577e+00
                                  1.39117  1.185631e+00
                                  1.39249  1.188653e+00
                                  1.39380  1.191658e+00
                                  1.39511  1.194079e+00
                                  1.39643  1.196455e+00
                                  1.39774  1.199554e+00
                                  1.39906  1.202627e+00
                                  1.40037  1.205721e+00
                                  1.40169  1.208989e+00
                                  1.40300  1.212197e+00
                                  1.40431  1.215390e+00
                                  1.40563  1.218583e+00
                                  1.40694  1.221751e+00
                                  1.40826  1.225287e+00
                                  1.40957  1.229244e+00
                                  1.41089  1.232910e+00
                                  1.41220  1.235933e+00
                                  1.41351  1.238459e+00
                                  1.41483  1.241310e+00
                                  1.41614  1.244563e+00
                                  1.41746  1.247874e+00
                                  1.41877  1.251063e+00
                                  1.42009  1.254355e+00
                                  1.42140  1.257588e+00
                                  1.42271  1.260846e+00
                                  1.42403  1.264148e+00
                                  1.42534  1.267400e+00
                                  1.42666  1.270629e+00
                                  1.42797  1.273952e+00
                                  1.42929  1.277242e+00
                                  1.43060  1.280071e+00
                                  1.43191  1.282616e+00
                                  1.43323  1.285587e+00
                                  1.43454  1.289018e+00
                                  1.43586  1.292288e+00
                                  1.43717  1.295522e+00
                                  1.43849  1.298845e+00
                                  1.43980  1.302165e+00
                                  1.44111  1.305483e+00
                                  1.44243  1.309234e+00
                                  1.44374  1.313327e+00
                                  1.44506  1.316539e+00
                                  1.44637  1.319417e+00
                                  1.44769  1.323816e+00
                                  1.44900  1.326744e+00
                                  1.45031  1.329668e+00
                                  1.45163  1.332973e+00
                                  1.45294  1.335734e+00
                                  1.45426  1.338963e+00
                                  1.45557  1.342979e+00
                                  1.45689  1.346901e+00
                                  1.45820  1.350134e+00
                                  1.45951  1.352808e+00
                                  1.46083  1.356398e+00
                                  1.46214  1.360754e+00
                                  1.46346  1.364373e+00
                                  1.46477  1.368596e+00
                                  1.46609  1.372492e+00
                                  1.46740  1.375639e+00
                                  1.46871  1.378727e+00
                                  1.47003  1.382270e+00
                                  1.47134  1.385736e+00
                                  1.47266  1.389224e+00
                                  1.47397  1.392702e+00
                                  1.47529  1.396184e+00
                                  1.47660  1.399629e+00
                                  1.47791  1.403423e+00
                                  1.47923  1.407576e+00
                                  1.48054  1.411197e+00
                                  1.48186  1.414236e+00
                                  1.48317  1.418138e+00
                                  1.48449  1.422099e+00
                                  1.48580  1.424698e+00
                                  1.48711  1.428129e+00
                                  1.48843  1.431753e+00
                                  1.48974  1.435427e+00
                                  1.49106  1.439087e+00
                                  1.49237  1.442764e+00
                                  1.49369  1.446531e+00
                                  1.49500  1.450332e+00
                                  1.49631  1.454046e+00
                                  1.49763  1.457808e+00
                                  1.49894  1.462271e+00
                                  1.50026  1.466548e+00
                                  1.50157  1.470326e+00
                                  1.50289  1.473845e+00
                                  1.50420  1.477406e+00
                                  1.50551  1.480886e+00
                                  1.50683  1.484375e+00
                                  1.50814  1.487998e+00
                                  1.50946  1.491539e+00
                                  1.51077  1.495186e+00
                                  1.51209  1.498509e+00
                                  1.51340  1.501513e+00
                                  1.51471  1.505033e+00
                                  1.51603  1.509786e+00
                                  1.51734  1.513431e+00
                                  1.51866  1.516924e+00
                                  1.51997  1.520996e+00
                                  1.52129  1.525531e+00
                                  1.52260  1.529465e+00
                                  1.52391  1.532289e+00
                                  1.52523  1.535646e+00
                                  1.52654  1.539529e+00
                                  1.52786  1.543492e+00
                                  1.52917  1.548064e+00
                                  1.53049  1.552391e+00
                                  1.53180  1.555983e+00
                                  1.53311  1.558964e+00
                                  1.53443  1.561875e+00
                                  1.53574  1.565620e+00
                                  1.53706  1.569363e+00
                                  1.53837  1.573631e+00
                                  1.53969  1.577821e+00
                                  1.54100  1.581310e+00
                                  1.54231  1.584174e+00
                                  1.54363  1.587712e+00
                                  1.54494  1.592309e+00
                                  1.54626  1.596668e+00
                                  1.54757  1.600556e+00
                                  1.54889  1.604246e+00
                                  1.55020  1.607589e+00
                                  1.55151  1.610273e+00
                                  1.55283  1.614106e+00
                                  1.55414  1.618539e+00
                                  1.55546  1.622394e+00
                                  1.55677  1.626621e+00
                                  1.55809  1.631103e+00
                                  1.55940  1.635048e+00
                                  1.56071  1.637921e+00
                                  1.56203  1.640891e+00
                                  1.56334  1.645376e+00
                                  1.56466  1.649774e+00
                                  1.56597  1.653338e+00
                                  1.56729  1.656263e+00
                                  1.56860  1.659676e+00
                                  1.56991  1.664563e+00
                                  1.57123  1.668446e+00
                                  1.57254  1.672312e+00
                                  1.57386  1.676222e+00
                                  1.57517  1.680112e+00
                                  1.57649  1.684074e+00
                                  1.57780  1.687802e+00
                                  1.57911  1.690826e+00
                                  1.58043  1.693898e+00
                                  1.58174  1.697718e+00
                                  1.58306  1.702375e+00
                                  1.58437  1.706988e+00
                                  1.58569  1.710765e+00
                                  1.58700  1.714526e+00
                                  1.58831  1.718250e+00
                                  1.58963  1.722240e+00
                                  1.59094  1.726686e+00
                                  1.59226  1.731256e+00
                                  1.59357  1.735097e+00
                                  1.59489  1.738788e+00
                                  1.59620  1.742439e+00
                                  1.59751  1.746102e+00
                                  1.59883  1.749802e+00
                                  1.60014  1.753591e+00
                                  1.60146  1.757345e+00
                                  1.60277  1.760255e+00
                                  1.60409  1.763522e+00
                                  1.60540  1.767866e+00
                                  1.60671  1.772483e+00
                                  1.60803  1.776043e+00
                                  1.60934  1.779709e+00
                                  1.61066  1.784091e+00
                                  1.61197  1.788812e+00
                                  1.61329  1.792871e+00
                                  1.61460  1.796543e+00
                                  1.61591  1.799972e+00
                                  1.61723  1.802843e+00
                                  1.61854  1.806239e+00
                                  1.61986  1.810832e+00
                                  1.62117  1.814910e+00
                                  1.62249  1.818622e+00
                                  1.62380  1.822158e+00
                                  1.62511  1.825717e+00
                                  1.62643  1.829381e+00
                                  1.62774  1.833025e+00
                                  1.62906  1.836704e+00
                                  1.63037  1.840287e+00
                                  1.63169  1.843940e+00
                                  1.63300  1.847699e+00
                                  1.63431  1.851425e+00
                                  1.63563  1.855205e+00
                                  1.63694  1.858847e+00
                                  1.63826  1.862445e+00
                                  1.63957  1.866051e+00
                                  1.64089  1.869634e+00
                                  1.64220  1.874067e+00
                                  1.64351  1.878887e+00
                                  1.64483  1.883215e+00
                                  1.64614  1.886957e+00
                                  1.64746  1.890643e+00
                                  1.64877  1.893443e+00
                                  1.65009  1.896885e+00
                                  1.65140  1.901141e+00
                                  1.65271  1.905809e+00
                                  1.65403  1.909594e+00
                                  1.65534  1.913243e+00
                                  1.65666  1.916957e+00
                                  1.65797  1.920673e+00
                                  1.65929  1.924459e+00
                                  1.66060  1.928821e+00
                                  1.66191  1.933248e+00
                                  1.66323  1.936355e+00
                                  1.66454  1.939628e+00
                                  1.66586  1.944397e+00
                                  1.66717  1.947088e+00
                                  1.66849  1.950779e+00
                                  1.66980  1.954554e+00
                                  1.67111  1.957984e+00
                                  1.67243  1.960805e+00
                                  1.67374  1.965861e+00
                                  1.67506  1.970767e+00
                                  1.67637  1.974608e+00
                                  1.67769  1.977220e+00
                                  1.67900  1.980162e+00
                                  1.68031  1.983752e+00
                                  1.68163  1.987448e+00
                                  1.68294  1.991149e+00
                                  1.68426  1.994857e+00
                                  1.68557  1.998515e+00
                                  1.68689  2.002179e+00
                                  1.68820  2.005847e+00
                                  1.68951  2.009544e+00
                                  1.69083  2.013351e+00
                                  1.69214  2.017277e+00
                                  1.69346  2.021224e+00
                                  1.69477  2.025181e+00
                                  1.69609  2.029147e+00
                                  1.69740  2.033103e+00
                                  1.69871  2.037018e+00
                                  1.70003  2.040767e+00
                                  1.70134  2.044482e+00
                                  1.70266  2.049186e+00
                                  1.70397  2.054071e+00
                                  1.70529  2.058424e+00
                                  1.70660  2.062265e+00
                                  1.70791  2.066012e+00
                                  1.70923  2.069954e+00
                                  1.71054  2.073788e+00
                                  1.71186  2.077936e+00
                                  1.71317  2.082812e+00
                                  1.71449  2.086486e+00
                                  1.71580  2.089401e+00
                                  1.71711  2.092681e+00
                                  1.71843  2.096986e+00
                                  1.71974  2.102060e+00
                                  1.72106  2.106100e+00
                                  1.72237  2.109779e+00
                                  1.72369  2.113353e+00
                                  1.72500  2.116900e+00
                                  1.72631  2.120623e+00
                                  1.72763  2.124311e+00
                                  1.72894  2.127974e+00
                                  1.73026  2.131751e+00
                                  1.73157  2.135792e+00
                                  1.73289  2.139768e+00
                                  1.73420  2.143695e+00
                                  1.73551  2.147670e+00
                                  1.73683  2.151598e+00
                                  1.73814  2.155663e+00
                                  1.73946  2.159715e+00
                                  1.74077  2.163614e+00
                                  1.74209  2.167679e+00
                                  1.74340  2.171512e+00
                                  1.74471  2.175331e+00
                                  1.74603  2.179406e+00
                                  1.74734  2.183309e+00
                                  1.74866  2.187267e+00
                                  1.74997  2.191242e+00
                                  1.75129  2.195185e+00
                                  1.75260  2.198938e+00
                                  1.75391  2.202913e+00
                                  1.75523  2.206932e+00
                                  1.75654  2.210760e+00
                                  1.75786  2.215111e+00
                                  1.75917  2.220083e+00
                                  1.76049  2.225090e+00
                                  1.76180  2.229258e+00
                                  1.76311  2.233447e+00
                                  1.76443  2.237611e+00
                                  1.76574  2.241769e+00
                                  1.76706  2.245958e+00
                                  1.76837  2.250369e+00
                                  1.76969  2.254611e+00
                                  1.77100  2.258711e+00
                                  1.77231  2.262850e+00
                                  1.77363  2.267197e+00
                                  1.77494  2.271524e+00
                                  1.77626  2.275774e+00
                                  1.77757  2.279895e+00
                                  1.77889  2.285382e+00
                                  1.78020  2.290139e+00
                                  1.78151  2.293528e+00
                                  1.78283  2.297032e+00
                                  1.78414  2.301205e+00
                                  1.78546  2.305554e+00
                                  1.78677  2.309768e+00
                                  1.78809  2.314074e+00
                                  1.78940  2.318420e+00
                                  1.79071  2.322763e+00
                                  1.79203  2.327038e+00
                                  1.79334  2.331482e+00
                                  1.79466  2.335858e+00
                                  1.79597  2.340195e+00
                                  1.79729  2.344692e+00
                                  1.79860  2.349181e+00
                                  1.79991  2.353480e+00
                                  1.80123  2.357612e+00
                                  1.80254  2.362954e+00
                                  1.80386  2.367530e+00
                                  1.80517  2.371555e+00
                                  1.80649  2.375147e+00
                                  1.80780  2.380154e+00
                                  1.80911  2.383996e+00
                                  1.81043  2.387370e+00
                                  1.81174  2.393306e+00
                                  1.81306  2.397882e+00
                                  1.81437  2.402160e+00
                                  1.81569  2.406522e+00
                                  1.81700  2.410705e+00
                                  1.81831  2.414997e+00
                                  1.81963  2.419288e+00
                                  1.82094  2.423469e+00
                                  1.82226  2.427971e+00
                                  1.82357  2.432432e+00
                                  1.82489  2.436829e+00
                                  1.82620  2.441324e+00
                                  1.82751  2.445840e+00
                                  1.82883  2.450363e+00
                                  1.83014  2.454883e+00
                                  1.83146  2.458893e+00
                                  1.83277  2.462931e+00
                                  1.83409  2.467063e+00
                                  1.83540  2.471361e+00
                                  1.83671  2.475606e+00
                                  1.83803  2.479832e+00
                                  1.83934  2.484053e+00
                                  1.84066  2.489245e+00
                                  1.84197  2.494426e+00
                                  1.84329  2.499407e+00
                                  1.84460  2.503497e+00
                                  1.84591  2.507768e+00
                                  1.84723  2.511912e+00
                                  1.84854  2.515577e+00
                                  1.84986  2.518693e+00
                                  1.85117  2.522524e+00
                                  1.85249  2.527210e+00
                                  1.85380  2.531911e+00
                                  1.85511  2.536684e+00
                                  1.85643  2.541880e+00
                                  1.85774  2.548288e+00
                                  1.85906  2.553402e+00
                                  1.86037  2.557693e+00
                                  1.86169  2.561181e+00
                                  1.86300  2.565957e+00
                                  1.86431  2.570914e+00
                                  1.86563  2.576018e+00
                                  1.86694  2.581199e+00
                                  1.86826  2.586457e+00
                                  1.86957  2.591991e+00
                                  1.87089  2.598106e+00
                                  1.87220  2.604463e+00
                                  1.87351  2.610335e+00
                                  1.87483  2.615495e+00
                                  1.87614  2.620853e+00
                                  1.87746  2.626165e+00
                                  1.87877  2.631401e+00
                                  1.88009  2.636803e+00
                                  1.88140  2.641889e+00
                                  1.88271  2.646895e+00
                                  1.88403  2.651981e+00
                                  1.88534  2.657160e+00
                                  1.88666  2.662294e+00
                                  1.88797  2.667346e+00
                                  1.88929  2.672198e+00
                                  1.89060  2.677014e+00
                                  1.89191  2.681816e+00
                                  1.89323  2.686728e+00
                                  1.89454  2.690329e+00
                                  1.89586  2.693865e+00
                                  1.89717  2.699779e+00
                                  1.89849  2.704209e+00
                                  1.89980  2.708145e+00
                                  1.90111  2.712005e+00
                                  1.90243  2.716553e+00
                                  1.90374  2.721633e+00
                                  1.90506  2.727315e+00
                                  1.90637  2.733022e+00
                                  1.90769  2.738168e+00
                                  1.90900  2.742785e+00
                                  1.91031  2.747567e+00
                                  1.91163  2.751969e+00
                                  1.91294  2.756031e+00
                                  1.91426  2.759574e+00
                                  1.91557  2.764570e+00
                                  1.91689  2.770431e+00
                                  1.91820  2.776946e+00
                                  1.91951  2.782272e+00
                                  1.92083  2.787150e+00
                                  1.92214  2.791842e+00
                                  1.92346  2.795607e+00
                                  1.92477  2.799724e+00
                                  1.92609  2.804765e+00
                                  1.92740  2.810098e+00
                                  1.92871  2.816096e+00
                                  1.93003  2.822938e+00
                                  1.93134  2.827851e+00
                                  1.93266  2.832680e+00
                                  1.93397  2.837502e+00
                                  1.93529  2.842135e+00
                                  1.93660  2.846871e+00
                                  1.93791  2.851698e+00
                                  1.93923  2.856489e+00
                                  1.94054  2.861312e+00
                                  1.94186  2.866195e+00
                                  1.94317  2.871238e+00
                                  1.94449  2.876170e+00
                                  1.94580  2.881047e+00
                                  1.94711  2.886075e+00
                                  1.94843  2.891054e+00
                                  1.94974  2.895720e+00
                                  1.95106  2.899112e+00
                                  1.95237  2.904335e+00
                                  1.95369  2.910301e+00
                                  1.95500  2.915945e+00
                                  1.95631  2.921120e+00
                                  1.95763  2.926078e+00
                                  1.95894  2.930944e+00
                                  1.96026  2.935855e+00
                                  1.96157  2.940754e+00
                                  1.96289  2.945535e+00
                                  1.96420  2.950373e+00
                                  1.96551  2.955257e+00
                                  1.96683  2.960209e+00
                                  1.96814  2.963922e+00
                                  1.96946  2.967348e+00
                                  1.97077  2.971304e+00
                                  1.97209  2.976020e+00
                                  1.97340  2.981018e+00
                                  1.97471  2.986014e+00
                                  1.97603  2.990779e+00
